contact_role_id,contact_id,opp_id,role,is_primary
3485,1799,2306,Technical Evaluator,False
3486,1279,2307,Technical Evaluator,False
3487,1027,2307,Economic Buyer,True
3488,2866,2307,Champion,True
3489,951,1595,Blocker,False
3490,1135,2309,Blocker,False
3491,2236,2310,Champion,True
3492,1192,2310,Technical Evaluator,False
3493,995,2311,Legal Reviewer,False
3494,737,2312,Executive Sponsor,True
3495,2441,2313,Champion,True
3496,1906,2314,Executive Sponsor,True
3497,2053,2315,Legal Reviewer,False
3498,1468,2315,Executive Sponsor,True
3499,419,2316,Champion,True
3500,2446,2317,Champion,True
3501,1160,2318,Champion,True
3502,656,2319,Technical Evaluator,False
3503,2746,2319,Champion,True
3504,1833,2320,Champion,True
3505,892,2322,Economic Buyer,True
3506,1366,2322,Champion,True
3507,2718,2322,Technical Evaluator,False
3508,491,2322,End User,False
3509,2120,2323,Coach,False
3510,1003,2324,Technical Evaluator,False
3511,1621,1814,Champion,True
3512,494,2326,Technical Evaluator,False
3513,2557,2326,Coach,False
3514,282,2327,Economic Buyer,True
3515,2207,2327,Champion,True
3516,909,2328,Economic Buyer,True
3517,933,2329,Champion,True
3518,411,2329,Economic Buyer,True
3519,2732,2329,Technical Evaluator,False
3520,1317,2330,End User,False
3521,1478,2331,Champion,True
3522,102,2331,Technical Evaluator,False
3523,1,2331,Coach,False
3524,2904,2332,Economic Buyer,True
3525,2140,2332,Technical Evaluator,False
3526,1931,2332,Legal Reviewer,False
3527,2206,2333,End User,False
3528,2754,2334,End User,False
3529,630,2334,Executive Sponsor,True
3530,2868,2334,Legal Reviewer,False
3531,227,2336,Technical Evaluator,False
3532,2197,2336,Economic Buyer,True
3533,1220,2337,Legal Reviewer,False
3534,2799,2337,Technical Evaluator,False
3535,2131,2338,Champion,True
3536,156,2339,Economic Buyer,True
3537,1049,2339,Blocker,False
3538,806,2339,Technical Evaluator,False
3539,1808,2340,Champion,True
3540,472,2341,Technical Evaluator,False
3541,85,2341,Coach,False
3542,1698,2342,Technical Evaluator,False
3543,1791,2342,Champion,True
3544,2813,2343,End User,False
3545,2775,2343,Coach,False
3546,2229,2343,Economic Buyer,True
3547,1726,2345,End User,False
3548,1138,2346,Champion,True
3549,1458,2346,Blocker,False
3550,1585,2346,Economic Buyer,True
3551,1650,2347,End User,False
3552,745,2348,Champion,True
3553,269,2349,Executive Sponsor,True
3554,2517,2350,Blocker,False
3555,2544,2351,Champion,True
3556,2098,2351,End User,False
3557,2296,2351,Technical Evaluator,False
3558,2963,2351,Blocker,False
3559,147,2352,Economic Buyer,True
3560,2348,2352,Technical Evaluator,False
3561,2611,2352,Blocker,False
3562,1974,2353,End User,False
3563,2723,2353,Champion,True
3564,430,2353,Executive Sponsor,True
3565,104,2354,Technical Evaluator,False
3566,1207,2354,Champion,True
3567,1078,2354,Coach,False
3568,159,2354,Blocker,False
3569,2644,2355,Coach,False
3570,1803,2355,Technical Evaluator,False
3571,1315,2356,Champion,True
3572,805,2357,Economic Buyer,True
3573,2300,2358,End User,False
3574,2241,2359,Blocker,False
3575,1222,2359,End User,False
3576,103,2359,Technical Evaluator,False
3577,2160,2360,Technical Evaluator,False
3578,274,2360,Economic Buyer,True
3579,2058,2361,Technical Evaluator,False
3580,2829,2363,Executive Sponsor,True
3581,1195,2364,Economic Buyer,True
3582,2880,2364,Champion,True
3583,774,2365,End User,False
3584,139,2365,Technical Evaluator,False
3585,2709,2365,Blocker,False
3586,622,2365,Executive Sponsor,True
3587,2016,2367,Champion,True
3588,274,2368,End User,False
3589,1851,2369,Champion,True
3590,1485,2369,Economic Buyer,True
3591,776,2370,Champion,True
3592,2172,2371,Champion,True
3593,208,2371,Legal Reviewer,False
3594,1060,2372,Technical Evaluator,False
3595,2401,2373,Technical Evaluator,False
3596,930,2373,Executive Sponsor,True
3597,1708,2373,Coach,False
3598,1830,2374,Technical Evaluator,False
3599,21,2374,Economic Buyer,True
3600,225,2374,Coach,False
3601,692,2375,End User,False
3602,2769,2376,Economic Buyer,True
3603,2357,2377,Legal Reviewer,False
3604,154,2378,Champion,True
3605,1351,2380,End User,False
3606,2152,2381,Champion,True
3607,1129,2382,Technical Evaluator,False
3608,1291,2382,Executive Sponsor,True
3609,2407,2383,Technical Evaluator,False
3610,1206,2383,Economic Buyer,True
3611,841,2383,End User,False
3612,844,2383,Legal Reviewer,False
3613,1368,2384,Champion,True
3614,562,2385,Coach,False
3615,2246,2385,Champion,True
3616,376,2386,Economic Buyer,True
3617,1699,2387,Champion,True
3618,1026,2387,Economic Buyer,True
3619,976,2387,Executive Sponsor,True
3620,242,2388,Technical Evaluator,False
3621,817,2389,Legal Reviewer,False
3622,1275,2390,Coach,False
3623,2889,2392,Technical Evaluator,False
3624,1665,2393,Economic Buyer,True
3625,2701,2394,Champion,True
3626,183,2394,Technical Evaluator,False
3627,2813,2395,Technical Evaluator,False
3628,134,2396,End User,False
3629,1364,723,Technical Evaluator,False
3630,2703,2399,Champion,True
3631,1889,2401,Economic Buyer,True
3632,1456,2402,Technical Evaluator,False
3633,2223,2403,Technical Evaluator,False
3634,1843,2404,Blocker,False
3635,2785,2405,Blocker,False
3636,138,2406,Technical Evaluator,False
3637,2294,2406,Champion,True
3638,2663,2407,Coach,False
3639,2374,2408,Champion,True
3640,1983,2408,Economic Buyer,True
3641,280,2408,End User,False
3642,75,2408,Executive Sponsor,True
3643,1083,2410,Economic Buyer,True
3644,1901,2411,Technical Evaluator,False
3645,2632,2412,Technical Evaluator,False
3646,323,2412,Economic Buyer,True
3647,176,2413,Economic Buyer,True
3648,214,2413,Blocker,False
3649,544,2414,Blocker,False
3650,2231,2414,Coach,False
3651,645,2415,End User,False
3652,2123,2416,Legal Reviewer,False
3653,1602,2417,End User,False
3654,632,2418,Blocker,False
3655,1939,2418,Technical Evaluator,False
3656,2534,2418,Executive Sponsor,True
3657,2517,2419,Technical Evaluator,False
3658,377,2419,Economic Buyer,True
3659,409,2420,Legal Reviewer,False
3660,2355,2420,Executive Sponsor,True
3661,1387,2422,Legal Reviewer,False
3662,1844,2422,Coach,False
3663,1724,2423,Champion,True
3664,1828,2424,Champion,True
3665,2421,2424,Coach,False
3666,1709,2425,End User,False
3667,2939,2426,Economic Buyer,True
3668,605,2427,End User,False
3669,2977,2428,Executive Sponsor,True
3670,1324,2429,End User,False
3671,194,2430,Champion,True
3672,2218,2431,End User,False
3673,1667,2431,Coach,False
3674,1595,2431,Technical Evaluator,False
3675,2926,2433,End User,False
3676,151,2433,Champion,True
3677,990,1104,Blocker,False
3678,1755,1104,Champion,True
3679,1153,1104,Economic Buyer,True
3680,1996,2436,Champion,True
3681,2321,2437,Blocker,False
3682,226,2438,Coach,False
3683,1086,2439,Champion,True
3684,474,2276,Executive Sponsor,True
3685,35,2441,Champion,True
3686,2041,2442,Executive Sponsor,True
3687,634,2442,Technical Evaluator,False
3688,1903,2443,Economic Buyer,True
3689,2616,2443,Technical Evaluator,False
3690,405,2444,Technical Evaluator,False
3691,1102,2445,End User,False
3692,2267,2445,Technical Evaluator,False
3693,938,2445,Champion,True
3694,1837,2446,Technical Evaluator,False
3695,1848,2447,Economic Buyer,True
3696,2676,2447,Technical Evaluator,False
3697,2612,2447,Coach,False
3698,669,2448,Champion,True
3699,1415,2449,End User,False
3700,2929,2450,Coach,False
3701,2499,2451,Champion,True
3702,2907,2453,Coach,False
3703,1505,2454,Economic Buyer,True
3704,1974,2455,End User,False
3705,1942,2455,Technical Evaluator,False
3706,1087,2456,Economic Buyer,True
3707,2783,2457,Coach,False
3708,329,2458,Economic Buyer,True
3709,1053,2459,Champion,True
3710,2015,2460,Coach,False
3711,253,2461,Champion,True
3712,2891,2462,Technical Evaluator,False
3713,2066,2462,Champion,True
3714,2148,2463,Technical Evaluator,False
3715,799,2463,Executive Sponsor,True
3716,1106,2464,Champion,True
3717,30,2465,Champion,True
3718,2716,2465,Legal Reviewer,False
3719,2673,2466,Economic Buyer,True
3720,342,2467,Technical Evaluator,False
3721,489,2467,Blocker,False
3722,468,2468,End User,False
3723,1533,2468,Champion,True
3724,593,2469,Technical Evaluator,False
3725,1320,2470,Technical Evaluator,False
3726,2027,2471,Executive Sponsor,True
3727,945,2471,End User,False
3728,399,2472,Technical Evaluator,False
3729,406,2472,Executive Sponsor,True
3730,1031,2473,Champion,True
3731,1655,2474,Champion,True
3732,1703,2475,Economic Buyer,True
3733,207,2475,Coach,False
3734,2750,2476,Champion,True
3735,2461,2476,End User,False
3736,197,2477,Economic Buyer,True
3737,1253,2478,Champion,True
3738,2847,2479,Champion,True
3739,1472,2479,Technical Evaluator,False
3740,2973,2480,Technical Evaluator,False
3741,886,2481,Blocker,False
3742,2109,2481,Champion,True
3743,60,2482,Technical Evaluator,False
3744,1330,2482,Champion,True
3745,890,2482,Economic Buyer,True
3746,1944,2483,Technical Evaluator,False
3747,695,2483,Blocker,False
3748,2836,2483,Executive Sponsor,True
3749,867,2484,Economic Buyer,True
3750,2503,2485,Champion,True
3751,1255,2486,Coach,False
3752,1711,2486,Legal Reviewer,False
3753,2683,2486,Executive Sponsor,True
3754,1073,2487,Technical Evaluator,False
3755,2527,2488,End User,False
3756,38,2490,Technical Evaluator,False
3757,1356,2491,Champion,True
3758,53,2492,Technical Evaluator,False
3759,762,2493,Economic Buyer,True
3760,801,2494,Economic Buyer,True
3761,997,2494,Coach,False
3762,837,2494,Champion,True
3763,806,2404,End User,False
3764,1049,2404,Technical Evaluator,False
3765,919,2496,End User,False
3766,1661,2497,Coach,False
3767,106,2497,Technical Evaluator,False
3768,2035,2498,Champion,True
3769,2358,2499,Economic Buyer,True
3770,2861,2499,Champion,True
3771,1336,2500,Executive Sponsor,True
3772,1214,2500,Blocker,False
3773,1590,2501,Coach,False
3774,1188,2501,Executive Sponsor,True
3775,2429,2502,Champion,True
3776,958,2503,Coach,False
3777,2465,2504,Technical Evaluator,False
3778,746,2505,End User,False
3779,2621,2505,Legal Reviewer,False
3780,325,2506,Coach,False
3781,1358,2507,Executive Sponsor,True
3782,1294,2507,Champion,True
3783,2059,2507,Coach,False
3784,2703,2508,Coach,False
3785,1837,2509,Blocker,False
3786,1291,2510,Technical Evaluator,False
3787,2322,2510,Blocker,False
3788,1129,2510,Economic Buyer,True
3789,1347,2512,Technical Evaluator,False
3790,1184,2513,Champion,True
3791,2475,2514,End User,False
3792,1914,2515,Technical Evaluator,False
3793,1221,2515,Economic Buyer,True
3794,947,2516,Champion,True
3795,2987,2517,Champion,True
3796,818,2518,Technical Evaluator,False
3797,2390,2519,Legal Reviewer,False
3798,2296,2520,Legal Reviewer,False
3799,2098,2520,Executive Sponsor,True
3800,323,453,End User,False
3801,2632,453,Legal Reviewer,False
3802,1376,2522,Legal Reviewer,False
3803,1839,2522,Technical Evaluator,False
3804,1055,2523,Coach,False
3805,1531,2523,Technical Evaluator,False
3806,2038,2523,Blocker,False
3807,1391,2524,Economic Buyer,True
3808,1003,2525,Blocker,False
3809,761,2526,Economic Buyer,True
3810,245,2527,Technical Evaluator,False
3811,579,2528,End User,False
3812,34,1119,Champion,True
3813,2632,2530,Blocker,False
3814,323,2530,Legal Reviewer,False
3815,2174,2531,End User,False
3816,1452,2532,Champion,True
3817,2369,2532,Economic Buyer,True
3818,2057,2533,Technical Evaluator,False
3819,126,2534,Champion,True
3820,2586,2534,Economic Buyer,True
3821,2064,2535,Champion,True
3822,321,2536,End User,False
3823,2156,2537,Champion,True
3824,2150,2537,Economic Buyer,True
3825,1432,2537,Coach,False
3826,807,2537,Executive Sponsor,True
3827,1135,2538,Coach,False
3828,1933,2539,Champion,True
3829,2251,2540,Technical Evaluator,False
3830,2997,2540,End User,False
3831,2250,2540,Coach,False
3832,2431,2541,Champion,True
3833,1097,2542,Coach,False
3834,2954,2543,Champion,True
3835,799,2544,Economic Buyer,True
3836,1461,2545,Economic Buyer,True
3837,902,2545,Champion,True
3838,176,2546,Economic Buyer,True
3839,2718,2547,Executive Sponsor,True
3840,959,2548,Technical Evaluator,False
3841,602,2549,Technical Evaluator,False
3842,961,2549,Coach,False
3843,536,2550,Executive Sponsor,True
3844,708,2551,Economic Buyer,True
3845,2067,1849,Champion,True
3846,2252,1849,Technical Evaluator,False
3847,2340,1849,Economic Buyer,True
3848,2571,2553,Technical Evaluator,False
3849,2056,2554,Technical Evaluator,False
3850,867,2555,End User,False
3851,506,2556,Legal Reviewer,False
3852,2602,2557,End User,False
3853,1210,2558,Champion,True
3854,2550,2559,Executive Sponsor,True
3855,1231,2559,Champion,True
3856,123,2560,Economic Buyer,True
3857,359,2560,End User,False
3858,2940,2560,Legal Reviewer,False
3859,2773,2561,Champion,True
3860,1922,2562,Technical Evaluator,False
3861,1419,2563,Champion,True
3862,248,2564,Legal Reviewer,False
3863,1389,2565,Economic Buyer,True
3864,2735,489,Economic Buyer,True
3865,986,489,Technical Evaluator,False
3866,2645,1452,Champion,True
3867,2264,1452,Blocker,False
3868,2137,2568,Technical Evaluator,False
3869,1259,2568,End User,False
3870,2954,2569,Blocker,False
3871,1033,2570,Champion,True
3872,2050,2570,Technical Evaluator,False
3873,11,794,Economic Buyer,True
3874,2590,2573,Technical Evaluator,False
3875,1718,2573,Executive Sponsor,True
3876,346,2574,End User,False
3877,2335,2574,Champion,True
3878,880,2574,Economic Buyer,True
3879,1391,2575,Champion,True
3880,277,2576,Champion,True
3881,1471,2577,Executive Sponsor,True
3882,297,2578,Legal Reviewer,False
3883,1967,2579,Legal Reviewer,False
3884,673,2579,End User,False
3885,856,2579,Executive Sponsor,True
3886,1754,2580,Technical Evaluator,False
3887,1591,2580,Champion,True
3888,1895,2582,Executive Sponsor,True
3889,2773,2583,Coach,False
3890,1118,2583,Economic Buyer,True
3891,684,2583,Champion,True
3892,2416,2584,Champion,True
3893,776,2585,Technical Evaluator,False
3894,2366,2585,Champion,True
3895,179,2310,Economic Buyer,True
3896,626,2310,Executive Sponsor,True
3897,649,2587,End User,False
3898,2780,2587,Economic Buyer,True
3899,2573,2587,Champion,True
3900,2542,2587,Technical Evaluator,False
3901,2390,2588,End User,False
3902,1884,2588,Champion,True
3903,789,2588,Technical Evaluator,False
3904,723,2589,Legal Reviewer,False
3905,2915,2590,Champion,True
3906,703,2590,Economic Buyer,True
3907,1509,2590,Technical Evaluator,False
3908,2871,2591,Economic Buyer,True
3909,246,2591,Technical Evaluator,False
3910,2401,2592,Economic Buyer,True
3911,1823,2593,Champion,True
3912,810,2594,Economic Buyer,True
3913,557,2594,End User,False
3914,2462,2595,Blocker,False
3915,308,2596,End User,False
3916,2670,2597,Technical Evaluator,False
3917,1656,2597,Executive Sponsor,True
3918,2109,2598,End User,False
3919,886,2598,Economic Buyer,True
3920,2028,2599,Blocker,False
3921,753,2599,Coach,False
3922,454,2600,Economic Buyer,True
3923,2018,2601,Champion,True
3924,1788,2602,Coach,False
3925,2189,2603,Champion,True
3926,2091,2603,End User,False
3927,2739,2604,Executive Sponsor,True
3928,677,2604,Legal Reviewer,False
3929,2536,2605,Executive Sponsor,True
3930,114,2606,Technical Evaluator,False
3931,2862,2607,Executive Sponsor,True
3932,2929,2608,Blocker,False
3933,1705,2608,Champion,True
3934,1046,2609,Champion,True
3935,1946,2609,End User,False
3936,1240,2610,Economic Buyer,True
3937,2062,2611,End User,False
3938,2859,2611,Coach,False
3939,2107,2612,Champion,True
3940,182,181,Champion,True
3941,1908,181,Technical Evaluator,False
3942,1837,2614,Technical Evaluator,False
3943,2430,2615,Technical Evaluator,False
3944,2478,2615,Economic Buyer,True
3945,2936,2616,Champion,True
3946,621,2616,End User,False
3947,2752,2617,End User,False
3948,1884,2618,Coach,False
3949,2390,2618,Technical Evaluator,False
3950,38,2618,Executive Sponsor,True
3951,712,2619,Executive Sponsor,True
3952,921,2619,Economic Buyer,True
3953,2877,2620,Economic Buyer,True
3954,1167,2621,Economic Buyer,True
3955,53,2622,Champion,True
3956,2565,2623,End User,False
3957,436,2623,Champion,True
3958,1349,2624,Coach,False
3959,745,2625,Coach,False
3960,1271,2627,Executive Sponsor,True
3961,1735,2627,Champion,True
3962,2342,2628,Executive Sponsor,True
3963,311,2629,Executive Sponsor,True
3964,2044,2629,Champion,True
3965,810,2630,Executive Sponsor,True
3966,557,2630,Champion,True
3967,1536,2631,Economic Buyer,True
3968,1122,2632,Coach,False
3969,1183,2633,Coach,False
3970,649,2634,Legal Reviewer,False
3971,2780,2634,End User,False
3972,1708,2635,Champion,True
3973,9,2636,End User,False
3974,1048,2637,Economic Buyer,True
3975,956,2637,Executive Sponsor,True
3976,2807,2638,Champion,True
3977,1280,2639,Technical Evaluator,False
3978,1752,2639,Champion,True
3979,2911,2640,Technical Evaluator,False
3980,553,2640,Coach,False
3981,1611,2640,Champion,True
3982,2179,2641,End User,False
3983,1561,2641,Technical Evaluator,False
3984,339,2642,Economic Buyer,True
3985,2862,2643,Economic Buyer,True
3986,10,2644,End User,False
3987,795,2644,Blocker,False
3988,142,2645,Economic Buyer,True
3989,373,2645,End User,False
3990,897,2646,Technical Evaluator,False
3991,1485,2646,Champion,True
3992,2514,2646,Executive Sponsor,True
3993,2088,2647,Legal Reviewer,False
3994,1081,2648,Champion,True
3995,2075,2648,Economic Buyer,True
3996,1447,2648,Coach,False
3997,1661,2650,Technical Evaluator,False
3998,683,2651,Technical Evaluator,False
3999,1051,2651,Champion,True
4000,1798,2651,Economic Buyer,True
4001,1599,2653,Champion,True
4002,2668,2654,Legal Reviewer,False
4003,2899,2655,Technical Evaluator,False
4004,1373,2656,Champion,True
4005,2569,2657,Executive Sponsor,True
4006,2106,2658,Legal Reviewer,False
4007,109,2659,Champion,True
4008,2681,2659,Coach,False
4009,2130,2660,Technical Evaluator,False
4010,1293,2661,Economic Buyer,True
4011,1492,2662,Coach,False
4012,2738,2662,Champion,True
4013,1928,2662,Executive Sponsor,True
4014,1119,2662,Technical Evaluator,False
4015,637,2663,Legal Reviewer,False
4016,1743,2663,Blocker,False
4017,1278,2664,End User,False
4018,896,2664,Champion,True
4019,2677,2666,End User,False
4020,342,2667,Economic Buyer,True
4021,1640,2668,Economic Buyer,True
4022,449,2669,Technical Evaluator,False
4023,587,2670,Economic Buyer,True
4024,2157,2670,Coach,False
4025,158,2670,Executive Sponsor,True
4026,925,2671,Technical Evaluator,False
4027,1713,2671,Champion,True
4028,1737,2671,Executive Sponsor,True
4029,2546,2672,Economic Buyer,True
4030,588,2673,Executive Sponsor,True
4031,2646,2674,Technical Evaluator,False
4032,2093,2675,Economic Buyer,True
4033,2012,2676,Blocker,False
4034,1955,2677,Blocker,False
4035,2652,2677,Economic Buyer,True
4036,413,2677,Executive Sponsor,True
4037,866,2677,Technical Evaluator,False
4038,2400,2678,Technical Evaluator,False
4039,79,2678,Economic Buyer,True
4040,768,2679,Champion,True
4041,268,2679,Blocker,False
4042,2927,2681,Champion,True
4043,1537,2681,End User,False
4044,1157,2682,Coach,False
4045,559,2682,Champion,True
4046,1966,2682,Blocker,False
4047,439,2682,Executive Sponsor,True
4048,365,2683,Technical Evaluator,False
4049,162,2684,Coach,False
4050,164,2685,Technical Evaluator,False
4051,2073,2685,Champion,True
4052,815,2686,End User,False
4053,2579,2687,Champion,True
4054,2475,2688,Champion,True
4055,1539,2689,Executive Sponsor,True
4056,373,2690,End User,False
4057,1577,2691,Champion,True
4058,1225,2691,End User,False
4059,339,2692,Technical Evaluator,False
4060,2859,2693,Economic Buyer,True
4061,2062,2693,Blocker,False
4062,1695,2694,Executive Sponsor,True
4063,1399,2695,Coach,False
4064,2894,2695,Economic Buyer,True
4065,44,2696,Coach,False
4066,1604,2697,Economic Buyer,True
4067,780,2697,Champion,True
4068,364,2698,Coach,False
4069,1783,2699,Champion,True
4070,1536,2700,End User,False
4071,1519,2701,Champion,True
4072,133,2702,End User,False
4073,1363,2702,Champion,True
4074,1281,2702,Executive Sponsor,True
4075,1610,2703,Technical Evaluator,False
4076,328,2703,Executive Sponsor,True
4077,1620,2704,End User,False
4078,308,2704,Technical Evaluator,False
4079,383,2705,Technical Evaluator,False
4080,161,2706,End User,False
4081,2448,2706,Technical Evaluator,False
4082,1231,2706,Executive Sponsor,True
4083,2510,2707,Technical Evaluator,False
4084,2859,2708,Technical Evaluator,False
4085,2062,2708,Champion,True
4086,2218,2709,Technical Evaluator,False
4087,1667,2709,Coach,False
4088,2930,2710,End User,False
4089,204,2710,Technical Evaluator,False
4090,1508,2711,Technical Evaluator,False
4091,2399,2712,Technical Evaluator,False
4092,742,2713,Economic Buyer,True
4093,445,2713,Technical Evaluator,False
4094,153,2713,Champion,True
4095,258,2715,Technical Evaluator,False
4096,729,2715,Legal Reviewer,False
4097,317,2716,Economic Buyer,True
4098,574,2716,End User,False
4099,483,2717,End User,False
4100,2766,2718,End User,False
4101,1343,2719,Coach,False
4102,983,2719,Champion,True
4103,1817,2720,Technical Evaluator,False
4104,2410,2720,Champion,True
4105,1996,2722,Economic Buyer,True
4106,2699,2722,Executive Sponsor,True
4107,1000,2723,Economic Buyer,True
4108,767,2723,Champion,True
4109,133,2725,Economic Buyer,True
4110,763,2725,Champion,True
4111,761,2725,Executive Sponsor,True
4112,1859,2725,Legal Reviewer,False
4113,2258,2725,End User,False
4114,2001,2726,Champion,True
4115,888,2726,End User,False
4116,1213,2727,Economic Buyer,True
4117,1885,2728,Blocker,False
4118,2819,2730,End User,False
4119,35,2732,Champion,True
4120,2409,2733,End User,False
4121,2799,2734,Blocker,False
4122,2742,2735,Champion,True
4123,2462,2736,Economic Buyer,True
4124,2672,2737,Technical Evaluator,False
4125,1845,2738,Technical Evaluator,False
4126,2154,2738,Champion,True
4127,125,2739,Technical Evaluator,False
4128,1566,2740,End User,False
4129,5,2740,Blocker,False
4130,1331,2740,Champion,True
4131,1446,2740,Economic Buyer,True
4132,356,2741,Champion,True
4133,1727,2742,Economic Buyer,True
4134,1455,2743,Champion,True
4135,1550,2744,Champion,True
4136,1940,2744,Coach,False
4137,386,2745,Champion,True
4138,2427,2745,Technical Evaluator,False
4139,639,2746,Legal Reviewer,False
4140,1696,2747,Champion,True
4141,744,2748,Blocker,False
4142,758,2748,Coach,False
4143,1079,2749,Executive Sponsor,True
4144,1635,2749,Technical Evaluator,False
4145,408,2749,Legal Reviewer,False
4146,2511,2750,Technical Evaluator,False
4147,393,2750,End User,False
4148,2001,2751,End User,False
4149,73,2752,End User,False
4150,2465,2753,Technical Evaluator,False
4151,2665,2754,Champion,True
4152,365,2754,Technical Evaluator,False
4153,1559,2755,Legal Reviewer,False
4154,2927,2756,Champion,True
4155,402,2756,Legal Reviewer,False
4156,1252,2757,Champion,True
4157,2691,2758,Economic Buyer,True
4158,112,2759,Technical Evaluator,False
4159,943,2760,Coach,False
4160,1518,2760,Technical Evaluator,False
4161,677,2761,Champion,True
4162,2283,2761,Executive Sponsor,True
4163,2733,2762,Technical Evaluator,False
4164,1580,2764,End User,False
4165,1499,2764,Blocker,False
4166,2159,2765,Technical Evaluator,False
4167,909,2766,Coach,False
4168,2357,2767,Economic Buyer,True
4169,2510,2768,Champion,True
4170,55,2768,Technical Evaluator,False
4171,2897,2769,Economic Buyer,True
4172,2112,2770,Technical Evaluator,False
4173,782,2770,Legal Reviewer,False
4174,2302,2771,Technical Evaluator,False
4175,205,2771,Champion,True
4176,1943,2771,Economic Buyer,True
4177,342,2772,Technical Evaluator,False
4178,489,2772,Economic Buyer,True
4179,2572,2773,End User,False
4180,653,2773,Economic Buyer,True
4181,520,2774,Coach,False
4182,53,2776,Executive Sponsor,True
4183,2170,2777,Coach,False
4184,2124,2777,Technical Evaluator,False
4185,526,2777,Executive Sponsor,True
4186,2300,2778,Economic Buyer,True
4187,193,2779,Technical Evaluator,False
4188,1835,2779,End User,False
4189,2783,2780,Champion,True
4190,1006,2781,Technical Evaluator,False
4191,142,2783,Economic Buyer,True
4192,373,2783,Technical Evaluator,False
4193,367,2784,Technical Evaluator,False
4194,1029,2786,Economic Buyer,True
4195,2293,2786,End User,False
4196,2298,2786,Legal Reviewer,False
4197,1589,2787,Economic Buyer,True
4198,2751,2788,Champion,True
4199,2051,2789,Technical Evaluator,False
4200,1818,2789,Champion,True
4201,200,2790,Executive Sponsor,True
4202,2483,2791,Technical Evaluator,False
4203,1177,2791,Champion,True
4204,2980,2791,Economic Buyer,True
4205,2703,2792,End User,False
4206,768,2793,End User,False
4207,1900,2794,Coach,False
4208,1813,2795,Economic Buyer,True
4209,1176,2795,End User,False
4210,173,2796,Technical Evaluator,False
4211,215,2797,Technical Evaluator,False
4212,1918,2797,Blocker,False
4213,433,2797,End User,False
4214,1070,2798,Technical Evaluator,False
4215,1510,2798,Legal Reviewer,False
4216,1589,2799,End User,False
4217,2567,2800,Technical Evaluator,False
4218,1007,2800,Champion,True
4219,148,2801,Technical Evaluator,False
4220,1110,2801,Coach,False
4221,1459,2802,Champion,True
4222,406,2803,Technical Evaluator,False
4223,1678,2804,End User,False
4224,59,2804,Economic Buyer,True
4225,2823,2804,Legal Reviewer,False
4226,1683,2805,Champion,True
4227,2479,2806,Blocker,False
4228,529,2807,Champion,True
4229,2169,2807,Economic Buyer,True
4230,1734,2808,End User,False
4231,540,2809,Coach,False
4232,1986,2809,Technical Evaluator,False
4233,405,2809,Champion,True
4234,1827,2810,Technical Evaluator,False
4235,2192,2810,Champion,True
4236,930,2811,Champion,True
4237,1654,2811,Economic Buyer,True
4238,1295,2812,Technical Evaluator,False
4239,986,2814,Economic Buyer,True
4240,2735,2814,Technical Evaluator,False
4241,98,2815,Executive Sponsor,True
4242,941,2816,Champion,True
4243,1701,2816,Technical Evaluator,False
4244,1423,2817,Blocker,False
4245,1874,2817,Executive Sponsor,True
4246,370,2817,Economic Buyer,True
4247,586,2818,Technical Evaluator,False
4248,101,2819,Champion,True
4249,1711,2820,Technical Evaluator,False
4250,420,2822,Executive Sponsor,True
4251,2217,2823,Technical Evaluator,False
4252,1434,2823,Champion,True
4253,19,2824,End User,False
4254,1188,2825,Technical Evaluator,False
4255,2798,2826,Champion,True
4256,2133,2827,Champion,True
4257,2462,2828,Economic Buyer,True
4258,687,244,Legal Reviewer,False
4259,425,244,Champion,True
4260,3,2830,End User,False
4261,1424,2831,Blocker,False
4262,2278,2832,Technical Evaluator,False
4263,2273,2832,End User,False
4264,1510,2833,Executive Sponsor,True
4265,1070,2833,End User,False
4266,1086,2834,End User,False
4267,399,2834,Legal Reviewer,False
4268,1959,2835,End User,False
4269,877,2835,Champion,True
4270,578,2836,End User,False
4271,1155,2837,Legal Reviewer,False
4272,542,2837,Economic Buyer,True
4273,1167,2838,Technical Evaluator,False
4274,52,2839,Economic Buyer,True
4275,888,445,Executive Sponsor,True
4276,143,2841,Champion,True
4277,998,2841,Coach,False
4278,232,2842,Executive Sponsor,True
4279,2749,2842,Champion,True
4280,400,2843,Economic Buyer,True
4281,291,2843,End User,False
4282,914,2843,Legal Reviewer,False
4283,1592,2844,End User,False
4284,1120,2844,Champion,True
4285,2402,2845,Champion,True
4286,684,2845,Executive Sponsor,True
4287,459,2846,Champion,True
4288,964,2847,Champion,True
4289,810,2848,Coach,False
4290,557,2848,Technical Evaluator,False
4291,2862,2849,Economic Buyer,True
4292,456,2850,End User,False
4293,725,2851,Champion,True
4294,762,2851,Coach,False
4295,830,2851,End User,False
4296,2970,2852,Technical Evaluator,False
4297,2495,2853,Economic Buyer,True
4298,867,2854,Blocker,False
4299,324,2855,Economic Buyer,True
4300,175,2856,Executive Sponsor,True
4301,688,2856,Technical Evaluator,False
4302,2054,2857,Legal Reviewer,False
4303,1793,2858,Legal Reviewer,False
4304,2034,2858,End User,False
4305,1570,2858,Economic Buyer,True
4306,2555,2632,Blocker,False
4307,595,2632,Technical Evaluator,False
4308,1985,1714,Technical Evaluator,False
4309,310,2861,Legal Reviewer,False
